Session_ID,Customer_ID,Vehicle_ID,Station_ID,Session_Start,Duration_Minutes,Energy_kWh,Tariff_per_kWh,Revenue,Charger_Type,Payment_Method,Weather,Traffic
CS015566,CU02889,V02889,S042,2025-07-29 21:24,109,32.53,9.0,292.77,DC Fast 30kW,Credit Card,Cloudy,Medium
CS015567,CU02139,V02139,S006,2025-07-20 23:50,112,62.71,8.5,533.03,DC Ultra Fast 120kW,Net Banking,Fog,Medium
CS015568,CU01429,V01429,S001,2025-07-06 12:03,25,68.06,9.0,612.54,DC Fast 30kW,UPI,Rain,High
CS015569,CU00500,V00500,S032,2025-11-27 19:54,78,64.47,9.0,580.23,AC Fast,Wallet,Clear,Low
CS015570,CU00102,V00102,S023,2025-09-30 02:56,41,28.04,12.0,336.48,AC Slow,Wallet,Hot,Low
CS015571,CU01150,V01150,S037,2025-07-13 07:47,89,12.52,11.5,143.98,DC Fast 60kW,Credit Card,Rain,Low
CS015572,CU00029,V00029,S018,2025-07-29 01:22,111,27.04,11.5,310.96,AC Fast,UPI,Fog,Low
CS015573,CU02856,V02856,S031,2025-10-07 00:25,143,10.87,11.5,125.0,DC Ultra Fast 120kW,Credit Card,Clear,High
CS015574,CU01075,V01075,S002,2025-07-02 01:37,138,11.04,11.5,126.96,DC Fast 60kW,Net Banking,Rain,Low
CS015575,CU00943,V00943,S027,2025-12-27 10:59,80,23.6,11.5,271.4,AC Fast,Net Banking,Rain,Medium
CS015576,CU00809,V00809,S018,2025-12-05 01:49,60,52.76,10.0,527.6,DC Ultra Fast 120kW,Wallet,Hot,High
CS015577,CU00496,V00496,S046,2025-10-29 15:43,72,9.47,9.0,85.23,DC Fast 30kW,UPI,Cloudy,Medium
CS015578,CU02889,V02889,S008,2025-07-12 04:58,112,45.64,10.0,456.4,AC Fast,Debit Card,Fog,Medium
CS015579,CU01283,V01283,S008,2025-10-28 05:08,30,42.2,8.5,358.7,DC Ultra Fast 120kW,Debit Card,Hot,Medium
CS015580,CU02796,V02796,S010,2025-08-14 17:48,62,24.13,12.0,289.56,AC Fast,UPI,Fog,Low
CS015581,CU02566,V02566,S033,2025-12-01 21:02,115,18.79,11.5,216.08,DC Fast 60kW,Wallet,Cloudy,Low
CS015582,CU01424,V01424,S042,2025-08-13 11:54,130,37.61,12.0,451.32,AC Fast,Wallet,Rain,Medium
CS015583,CU02766,V02766,S046,2025-07-13 14:06,103,23.11,8.5,196.44,AC Fast,Debit Card,Rain,High
CS015584,CU02899,V02899,S037,2025-08-07 11:43,56,37.38,9.0,336.42,DC Fast 60kW,Credit Card,Cloudy,Medium
CS015585,CU02747,V02747,S019,2025-12-07 22:27,78,36.2,11.5,416.3,DC Ultra Fast 120kW,Credit Card,Cloudy,Medium
CS015586,CU00100,V00100,S048,2025-07-18 12:26,58,37.23,8.5,316.45,DC Fast 30kW,Wallet,Cloudy,High
CS015587,CU01760,V01760,S010,2025-08-20 16:37,33,50.1,10.0,501.0,AC Fast,Credit Card,Clear,Medium
CS015588,CU02455,V02455,S035,2025-08-10 09:03,50,10.6,12.0,127.2,DC Fast 60kW,Wallet,Fog,Low
CS015589,CU00233,V00233,S022,2025-12-18 12:49,116,53.35,12.0,640.2,AC Fast,Debit Card,Cloudy,High
CS015590,CU02525,V02525,S037,2025-12-15 15:58,76,38.93,8.5,330.9,AC Fast,UPI,Hot,Low
CS015591,CU02133,V02133,S040,2025-08-26 12:16,85,22.95,10.0,229.5,AC Fast,Wallet,Hot,High
CS015592,CU00659,V00659,S010,2025-10-09 10:31,92,50.4,8.5,428.4,DC Fast 60kW,Credit Card,Fog,High
CS015593,CU02111,V02111,S040,2025-10-27 09:15,39,37.46,12.0,449.52,DC Ultra Fast 120kW,Wallet,Cloudy,Medium
CS015594,CU00281,V00281,S009,2025-07-31 13:29,127,39.24,10.0,392.4,AC Fast,Net Banking,Cloudy,High
CS015595,CU01492,V01492,S009,2025-12-09 22:17,103,62.5,12.0,750.0,AC Fast,UPI,Fog,Medium
CS015596,CU02456,V02456,S007,2025-09-11 09:20,109,44.66,9.0,401.94,AC Fast,Debit Card,Hot,Medium
CS015597,CU01952,V01952,S001,2025-12-12 17:50,105,19.77,9.0,177.93,DC Fast 30kW,Credit Card,Fog,High
CS015598,CU00573,V00573,S002,2025-12-26 23:55,29,44.72,12.0,536.64,DC Fast 30kW,Net Banking,Cloudy,High
CS015599,CU01195,V01195,S024,2025-08-19 17:23,123,21.04,10.0,210.4,AC Slow,Debit Card,Hot,High
CS015600,CU02993,V02993,S031,2025-07-25 16:34,123,34.99,9.0,314.91,DC Fast 30kW,Debit Card,Rain,Medium
CS015601,CU01829,V01829,S032,2025-07-14 08:37,108,31.23,9.0,281.07,AC Fast,Debit Card,Rain,High
CS015602,CU02354,V02354,S001,2025-07-10 04:40,127,27.74,9.0,249.66,DC Ultra Fast 120kW,Credit Card,Fog,Low
CS015603,CU01949,V01949,S036,2025-07-21 22:33,50,57.87,12.0,694.44,DC Fast 60kW,Credit Card,Hot,Low
CS015604,CU00322,V00322,S040,2025-08-08 20:15,125,17.57,11.5,202.06,DC Fast 60kW,Net Banking,Fog,Medium
CS015605,CU02990,V02990,S007,2025-09-22 02:58,98,65.04,11.5,747.96,DC Fast 30kW,Wallet,Hot,High
CS015606,CU01056,V01056,S040,2025-09-15 07:56,69,63.25,9.0,569.25,DC Fast 60kW,Wallet,Fog,Medium
CS015607,CU00808,V00808,S020,2025-11-21 01:45,27,58.14,8.5,494.19,AC Fast,Net Banking,Fog,High
CS015608,CU02756,V02756,S040,2025-12-09 12:37,51,16.16,11.5,185.84,DC Ultra Fast 120kW,UPI,Clear,Low
CS015609,CU02561,V02561,S005,2025-09-27 18:03,71,26.82,9.0,241.38,DC Fast 60kW,Net Banking,Hot,Medium
CS015610,CU00967,V00967,S050,2025-08-03 23:24,52,31.21,11.5,358.92,DC Fast 30kW,Wallet,Fog,High
CS015611,CU00389,V00389,S048,2025-08-07 11:47,125,10.49,11.5,120.64,DC Ultra Fast 120kW,Credit Card,Clear,High
CS015612,CU01668,V01668,S024,2025-07-12 16:05,28,56.68,9.0,510.12,AC Slow,UPI,Fog,Medium
CS015613,CU02812,V02812,S008,2025-09-16 10:33,130,25.27,8.5,214.79,DC Fast 60kW,UPI,Fog,Medium
CS015614,CU01640,V01640,S003,2025-08-02 16:17,41,50.17,9.0,451.53,DC Fast 60kW,Credit Card,Clear,High
CS015615,CU02901,V02901,S025,2025-08-10 09:43,41,42.4,9.0,381.6,DC Fast 30kW,UPI,Clear,Low
CS015616,CU00413,V00413,S004,2025-11-04 09:07,61,32.52,9.0,292.68,DC Fast 60kW,Wallet,Clear,Medium
CS015617,CU00175,V00175,S032,2025-08-05 14:17,104,25.47,10.0,254.7,AC Slow,Credit Card,Hot,Medium
CS015618,CU01290,V01290,S045,2025-07-22 10:47,51,41.12,12.0,493.44,DC Fast 30kW,Debit Card,Cloudy,Medium
CS015619,CU02114,V02114,S022,2025-07-20 13:44,136,53.25,12.0,639.0,DC Ultra Fast 120kW,Wallet,Cloudy,Medium
CS015620,CU01168,V01168,S012,2025-08-22 19:50,37,37.14,9.0,334.26,DC Fast 60kW,UPI,Rain,Low
CS015621,CU01464,V01464,S013,2025-10-20 17:38,39,59.58,12.0,714.96,DC Ultra Fast 120kW,Net Banking,Cloudy,High
CS015622,CU01717,V01717,S008,2025-11-17 07:05,102,30.18,11.5,347.07,DC Ultra Fast 120kW,UPI,Rain,Medium
CS015623,CU02886,V02886,S008,2025-09-23 12:35,63,29.82,9.0,268.38,AC Slow,Debit Card,Cloudy,Medium
CS015624,CU00879,V00879,S026,2025-09-18 10:36,102,35.51,10.0,355.1,DC Fast 60kW,Net Banking,Hot,Low
CS015625,CU00184,V00184,S018,2025-11-13 05:45,105,11.96,11.5,137.54,DC Fast 30kW,Credit Card,Fog,Medium
CS015626,CU02538,V02538,S050,2025-09-02 06:39,91,37.02,10.0,370.2,DC Ultra Fast 120kW,Wallet,Fog,Medium
CS015627,CU01283,V01283,S038,2025-10-26 13:07,133,15.93,10.0,159.3,AC Fast,UPI,Cloudy,Low
CS015628,CU00299,V00299,S034,2025-11-02 13:48,108,26.25,10.0,262.5,DC Fast 30kW,Net Banking,Cloudy,Medium
CS015629,CU00760,V00760,S047,2025-10-31 08:57,77,68.31,8.5,580.63,DC Fast 30kW,UPI,Fog,Low
CS015630,CU02420,V02420,S004,2025-08-10 16:28,104,48.58,8.5,412.93,DC Fast 60kW,Wallet,Cloudy,Low
CS015631,CU02908,V02908,S040,2025-07-23 12:10,96,29.7,9.0,267.3,DC Ultra Fast 120kW,UPI,Hot,High
CS015632,CU00630,V00630,S031,2025-10-13 00:46,63,55.09,9.0,495.81,DC Ultra Fast 120kW,Net Banking,Hot,High
CS015633,CU02730,V02730,S018,2025-12-17 01:39,144,36.92,10.0,369.2,DC Ultra Fast 120kW,Credit Card,Fog,High
CS015634,CU00760,V00760,S032,2025-11-03 20:23,147,56.88,9.0,511.92,DC Fast 60kW,Credit Card,Fog,Medium
CS015635,CU00933,V00933,S046,2025-08-04 10:01,120,28.61,11.5,329.01,AC Fast,Credit Card,Hot,High
CS015636,CU01727,V01727,S021,2025-11-05 16:53,136,15.67,10.0,156.7,DC Ultra Fast 120kW,Debit Card,Rain,Medium
CS015637,CU01813,V01813,S014,2025-08-12 18:17,128,45.69,12.0,548.28,AC Slow,UPI,Cloudy,High
CS015638,CU02360,V02360,S043,2025-09-08 00:37,79,26.38,12.0,316.56,DC Fast 30kW,Wallet,Clear,Low
CS015639,CU01825,V01825,S028,2025-08-01 01:18,74,45.3,9.0,407.7,DC Ultra Fast 120kW,UPI,Hot,Medium
CS015640,CU02850,V02850,S001,2025-08-20 06:29,86,49.38,8.5,419.73,DC Fast 30kW,Net Banking,Hot,Medium
CS015641,CU00681,V00681,S050,2025-09-20 07:19,23,46.01,10.0,460.1,DC Ultra Fast 120kW,Wallet,Clear,Low
CS015642,CU01182,V01182,S029,2025-12-04 18:32,145,56.16,8.5,477.36,AC Slow,Wallet,Cloudy,Medium
CS015643,CU02695,V02695,S040,2025-07-24 03:07,146,69.27,9.0,623.43,AC Slow,Debit Card,Rain,Medium
CS015644,CU02874,V02874,S003,2025-11-27 01:46,115,59.02,9.0,531.18,DC Ultra Fast 120kW,Credit Card,Cloudy,Low
CS015645,CU01291,V01291,S004,2025-08-12 00:04,71,8.7,12.0,104.4,DC Fast 60kW,Debit Card,Clear,High
CS015646,CU01809,V01809,S025,2025-10-25 04:34,72,50.35,9.0,453.15,DC Fast 60kW,Wallet,Cloudy,High
CS015647,CU02401,V02401,S037,2025-08-28 16:31,124,15.73,10.0,157.3,DC Fast 60kW,UPI,Fog,Low
CS015648,CU01003,V01003,S015,2025-12-24 00:26,59,53.96,12.0,647.52,DC Fast 60kW,Debit Card,Hot,Low
CS015649,CU02064,V02064,S036,2025-09-24 14:13,64,67.06,11.5,771.19,AC Slow,Net Banking,Rain,Low
CS015650,CU00115,V00115,S050,2025-11-07 17:31,123,39.36,10.0,393.6,AC Slow,UPI,Rain,High
CS015651,CU00431,V00431,S022,2025-08-22 05:09,41,54.49,11.5,626.63,DC Ultra Fast 120kW,Debit Card,Fog,Medium
CS015652,CU00825,V00825,S008,2025-08-09 22:11,88,35.98,10.0,359.8,AC Slow,Debit Card,Clear,High
CS015653,CU01296,V01296,S030,2025-12-04 10:55,83,8.62,9.0,77.58,AC Slow,UPI,Clear,Low
CS015654,CU01023,V01023,S032,2025-08-26 00:57,53,64.1,8.5,544.85,DC Ultra Fast 120kW,Debit Card,Cloudy,Medium
CS015655,CU00487,V00487,S027,2025-09-03 11:11,33,16.26,9.0,146.34,DC Fast 30kW,UPI,Clear,Medium
CS015656,CU02707,V02707,S042,2025-09-24 03:04,149,42.54,10.0,425.4,AC Fast,Debit Card,Fog,High
CS015657,CU02760,V02760,S012,2025-11-09 12:35,127,45.38,12.0,544.56,DC Fast 30kW,Credit Card,Fog,Medium
CS015658,CU02577,V02577,S043,2025-07-27 05:19,37,29.03,9.0,261.27,AC Fast,Credit Card,Fog,High
CS015659,CU00326,V00326,S012,2025-09-29 08:39,83,48.67,10.0,486.7,AC Slow,Net Banking,Hot,Low
CS015660,CU00763,V00763,S028,2025-12-08 04:36,150,52.89,9.0,476.01,AC Slow,Net Banking,Clear,Low
CS015661,CU02585,V02585,S012,2025-12-15 20:34,143,58.6,9.0,527.4,DC Fast 60kW,Debit Card,Hot,Medium
CS015662,CU00981,V00981,S009,2025-07-11 23:26,128,59.95,11.5,689.43,DC Fast 30kW,Wallet,Fog,Medium
CS015663,CU01798,V01798,S023,2025-09-28 14:00,75,21.76,9.0,195.84,AC Slow,Credit Card,Rain,Low
CS015664,CU00702,V00702,S009,2025-10-22 05:22,126,47.25,11.5,543.38,DC Fast 60kW,Wallet,Rain,High
CS015665,CU01081,V01081,S043,2025-09-30 04:46,117,25.77,9.0,231.93,DC Fast 60kW,Credit Card,Rain,Low
CS015666,CU00024,V00024,S027,2025-11-28 00:50,112,22.21,8.5,188.78,AC Fast,Net Banking,Fog,Low
CS015667,CU00438,V00438,S003,2025-07-14 03:54,85,9.59,9.0,86.31,DC Fast 30kW,Credit Card,Hot,Medium
CS015668,CU00676,V00676,S019,2025-08-18 17:03,85,50.62,8.5,430.27,AC Fast,UPI,Clear,Low
CS015669,CU02666,V02666,S018,2025-11-09 08:55,141,62.12,11.5,714.38,AC Slow,Debit Card,Rain,High
CS015670,CU02901,V02901,S007,2025-08-09 07:02,119,50.03,11.5,575.35,AC Slow,UPI,Rain,Low
CS015671,CU01814,V01814,S044,2025-11-24 04:33,45,49.48,10.0,494.8,AC Slow,UPI,Fog,Medium
CS015672,CU01134,V01134,S040,2025-07-14 01:08,33,37.28,8.5,316.88,AC Fast,Credit Card,Rain,Low
CS015673,CU02230,V02230,S009,2025-09-28 13:38,72,13.37,11.5,153.75,DC Fast 30kW,Debit Card,Cloudy,Medium
CS015674,CU01018,V01018,S004,2025-07-29 13:10,122,60.25,12.0,723.0,AC Slow,Net Banking,Clear,High
CS015675,CU01176,V01176,S028,2025-08-17 12:54,37,51.5,10.0,515.0,AC Slow,Net Banking,Fog,Low
CS015676,CU01448,V01448,S045,2025-10-24 22:41,110,57.13,12.0,685.56,AC Fast,UPI,Clear,High
CS015677,CU00319,V00319,S030,2025-07-26 02:26,46,38.44,12.0,461.28,DC Fast 60kW,Net Banking,Rain,Low
CS015678,CU01874,V01874,S025,2025-12-14 20:01,26,58.86,11.5,676.89,DC Fast 30kW,Debit Card,Cloudy,High
CS015679,CU00466,V00466,S004,2025-11-01 09:45,37,69.24,10.0,692.4,DC Ultra Fast 120kW,Debit Card,Rain,Low
CS015680,CU02537,V02537,S043,2025-08-29 11:00,110,13.26,12.0,159.12,DC Fast 60kW,Credit Card,Cloudy,Medium
CS015681,CU01207,V01207,S009,2025-07-27 17:54,80,11.26,12.0,135.12,DC Fast 30kW,Net Banking,Clear,Low
CS015682,CU01598,V01598,S029,2025-08-10 17:05,20,60.41,12.0,724.92,DC Ultra Fast 120kW,Wallet,Clear,High
CS015683,CU01996,V01996,S015,2025-07-14 15:24,68,48.51,11.5,557.87,DC Fast 60kW,UPI,Fog,Low
CS015684,CU00766,V00766,S024,2025-08-10 21:54,41,24.16,10.0,241.6,DC Fast 60kW,Credit Card,Clear,Medium
CS015685,CU02476,V02476,S002,2025-07-16 17:35,65,46.69,11.5,536.93,DC Fast 30kW,Credit Card,Cloudy,High
CS015686,CU00861,V00861,S041,2025-08-03 17:06,46,51.04,12.0,612.48,DC Ultra Fast 120kW,Wallet,Fog,Low
CS015687,CU01099,V01099,S050,2025-09-14 21:39,59,43.73,12.0,524.76,DC Fast 60kW,Credit Card,Hot,High
CS015688,CU02373,V02373,S044,2025-07-02 20:56,111,50.03,9.0,450.27,AC Fast,Credit Card,Clear,Medium
CS015689,CU00002,V00002,S015,2025-10-16 11:35,130,9.21,12.0,110.52,AC Fast,Debit Card,Clear,Low
CS015690,CU00139,V00139,S029,2025-12-12 16:22,110,10.57,11.5,121.56,AC Slow,Net Banking,Clear,Low
CS015691,CU01848,V01848,S029,2025-08-19 01:47,56,49.14,11.5,565.11,DC Fast 60kW,UPI,Hot,High
CS015692,CU01801,V01801,S013,2025-09-28 13:47,42,68.48,11.5,787.52,DC Ultra Fast 120kW,Wallet,Hot,Low
CS015693,CU01975,V01975,S002,2025-07-18 09:46,26,51.93,9.0,467.37,DC Fast 30kW,Debit Card,Hot,Low
CS015694,CU02508,V02508,S032,2025-08-14 21:10,25,47.43,8.5,403.15,DC Fast 60kW,Credit Card,Fog,Low
CS015695,CU01467,V01467,S005,2025-07-26 18:11,32,52.68,11.5,605.82,DC Fast 30kW,Net Banking,Fog,Medium
CS015696,CU01352,V01352,S018,2025-10-26 12:02,21,46.69,9.0,420.21,DC Ultra Fast 120kW,Debit Card,Clear,Medium
CS015697,CU01686,V01686,S006,2025-08-28 18:03,146,21.12,9.0,190.08,DC Fast 60kW,Credit Card,Fog,Low
CS015698,CU02520,V02520,S017,2025-11-01 00:38,24,52.63,10.0,526.3,DC Fast 60kW,Credit Card,Clear,Low
CS015699,CU01829,V01829,S023,2025-10-31 05:11,72,57.78,10.0,577.8,DC Ultra Fast 120kW,Credit Card,Clear,High
CS015700,CU01987,V01987,S031,2025-11-05 02:00,69,25.85,11.5,297.28,DC Fast 60kW,Credit Card,Rain,Low
CS015701,CU02252,V02252,S001,2025-09-27 04:43,129,11.9,11.5,136.85,DC Ultra Fast 120kW,Credit Card,Rain,Medium
CS015702,CU00431,V00431,S035,2025-11-19 16:07,22,16.02,10.0,160.2,DC Ultra Fast 120kW,Net Banking,Cloudy,High
CS015703,CU00570,V00570,S029,2025-07-01 02:54,146,29.33,12.0,351.96,DC Fast 30kW,UPI,Rain,Medium
CS015704,CU01863,V01863,S039,2025-11-17 21:24,44,8.43,8.5,71.66,AC Fast,Net Banking,Hot,High
CS015705,CU02053,V02053,S050,2025-10-10 10:53,38,63.87,12.0,766.44,AC Fast,Net Banking,Rain,Medium
CS015706,CU02834,V02834,S015,2025-08-30 11:03,98,66.25,9.0,596.25,AC Slow,Wallet,Fog,Medium
CS015707,CU00947,V00947,S014,2025-09-14 12:32,76,36.17,10.0,361.7,DC Fast 30kW,Credit Card,Hot,Low
CS015708,CU01640,V01640,S027,2025-12-25 13:44,69,15.04,12.0,180.48,DC Fast 60kW,Debit Card,Cloudy,Medium
CS015709,CU01426,V01426,S033,2025-12-16 04:14,44,69.12,8.5,587.52,DC Fast 60kW,Net Banking,Cloudy,High
CS015710,CU01467,V01467,S031,2025-08-03 02:14,54,46.37,9.0,417.33,DC Fast 30kW,Debit Card,Cloudy,Low
CS015711,CU02319,V02319,S048,2025-11-23 01:53,29,58.84,9.0,529.56,AC Fast,Credit Card,Clear,Low
CS015712,CU02847,V02847,S022,2025-09-25 16:43,150,57.1,9.0,513.9,DC Ultra Fast 120kW,Net Banking,Cloudy,High
CS015713,CU01883,V01883,S039,2025-07-21 07:52,79,62.33,12.0,747.96,DC Fast 30kW,Net Banking,Hot,Medium
CS015714,CU01150,V01150,S003,2025-11-30 22:04,110,8.6,8.5,73.1,DC Ultra Fast 120kW,UPI,Clear,High
CS015715,CU01891,V01891,S044,2025-08-07 06:45,105,32.21,9.0,289.89,DC Ultra Fast 120kW,Debit Card,Clear,Low
CS015716,CU02853,V02853,S018,2025-07-27 22:51,120,37.88,9.0,340.92,DC Fast 60kW,Credit Card,Clear,Medium
CS015717,CU01725,V01725,S015,2025-12-05 12:51,30,23.47,12.0,281.64,AC Slow,Wallet,Rain,Medium
CS015718,CU02826,V02826,S033,2025-09-25 16:34,134,55.25,10.0,552.5,AC Slow,Credit Card,Cloudy,Medium
CS015719,CU00690,V00690,S023,2025-10-05 02:28,150,28.79,8.5,244.72,AC Fast,Debit Card,Rain,High
CS015720,CU00348,V00348,S003,2025-10-24 06:17,102,39.87,8.5,338.89,DC Ultra Fast 120kW,Net Banking,Fog,High
CS015721,CU01099,V01099,S038,2025-12-15 19:44,66,16.59,12.0,199.08,DC Ultra Fast 120kW,Credit Card,Rain,Medium
CS015722,CU02721,V02721,S036,2025-09-14 22:10,40,20.53,12.0,246.36,AC Fast,Credit Card,Rain,Medium
CS015723,CU00151,V00151,S034,2025-10-04 21:54,71,38.68,12.0,464.16,DC Fast 30kW,Credit Card,Cloudy,Low
CS015724,CU02545,V02545,S039,2025-11-26 19:51,108,67.23,9.0,605.07,AC Slow,Net Banking,Hot,Medium
CS015725,CU00315,V00315,S045,2025-08-10 06:23,85,8.61,11.5,99.01,AC Fast,Net Banking,Cloudy,High
CS015726,CU01409,V01409,S012,2025-11-25 15:45,120,60.72,9.0,546.48,DC Fast 30kW,UPI,Fog,High
CS015727,CU01384,V01384,S002,2025-08-29 15:48,110,16.92,11.5,194.58,DC Fast 60kW,Net Banking,Fog,High
CS015728,CU00887,V00887,S042,2025-09-02 05:30,141,38.83,11.5,446.54,DC Ultra Fast 120kW,Debit Card,Rain,High
CS015729,CU01974,V01974,S015,2025-08-02 05:22,98,48.1,11.5,553.15,DC Ultra Fast 120kW,Wallet,Hot,Medium
CS015730,CU02033,V02033,S041,2025-08-25 20:12,95,12.63,10.0,126.3,DC Fast 30kW,Net Banking,Fog,Low
CS015731,CU00926,V00926,S043,2025-09-22 01:06,26,25.92,11.5,298.08,DC Fast 60kW,Debit Card,Rain,High
CS015732,CU00571,V00571,S034,2025-09-21 02:32,141,22.8,12.0,273.6,DC Ultra Fast 120kW,UPI,Hot,Low
CS015733,CU01933,V01933,S013,2025-10-07 06:18,20,36.52,9.0,328.68,DC Fast 60kW,Debit Card,Cloudy,Medium
CS015734,CU02258,V02258,S042,2025-12-13 01:04,106,39.53,8.5,336.0,DC Fast 30kW,UPI,Clear,Low
CS015735,CU01322,V01322,S050,2025-10-17 07:08,61,54.07,8.5,459.6,DC Fast 60kW,Debit Card,Fog,Medium
CS015736,CU00729,V00729,S034,2025-08-14 16:05,26,35.41,10.0,354.1,DC Fast 60kW,Net Banking,Rain,Low
CS015737,CU02200,V02200,S018,2025-10-12 00:32,72,32.12,11.5,369.38,AC Slow,Net Banking,Hot,Medium
CS015738,CU00910,V00910,S016,2025-08-21 09:29,131,53.07,8.5,451.1,AC Fast,Credit Card,Rain,Low
CS015739,CU00728,V00728,S017,2025-09-16 19:14,130,59.54,8.5,506.09,AC Slow,Credit Card,Rain,Medium
CS015740,CU02279,V02279,S044,2025-07-23 22:07,62,21.51,10.0,215.1,AC Slow,Debit Card,Cloudy,Medium
CS015741,CU01206,V01206,S009,2025-12-09 21:01,50,32.0,9.0,288.0,DC Fast 60kW,UPI,Cloudy,High
CS015742,CU02708,V02708,S045,2025-11-22 16:18,149,32.91,8.5,279.73,DC Fast 60kW,Wallet,Rain,Medium
CS015743,CU01208,V01208,S006,2025-10-14 17:10,146,61.33,12.0,735.96,AC Fast,Wallet,Hot,Medium
CS015744,CU02223,V02223,S027,2025-07-08 11:59,31,27.07,10.0,270.7,AC Slow,Credit Card,Rain,High
CS015745,CU01692,V01692,S008,2025-09-27 22:13,132,55.9,12.0,670.8,AC Slow,Debit Card,Hot,Medium
CS015746,CU02595,V02595,S022,2025-12-24 22:32,125,27.3,11.5,313.95,DC Fast 30kW,UPI,Fog,Medium
CS015747,CU01317,V01317,S005,2025-09-10 11:58,53,64.62,12.0,775.44,DC Fast 30kW,Net Banking,Hot,Low
CS015748,CU00034,V00034,S005,2025-10-06 19:52,86,66.34,12.0,796.08,DC Ultra Fast 120kW,Credit Card,Rain,Low
CS015749,CU00226,V00226,S008,2025-09-12 06:28,47,66.15,8.5,562.28,AC Slow,Credit Card,Hot,Medium
CS015750,CU02353,V02353,S024,2025-10-28 03:55,129,63.78,11.5,733.47,DC Fast 30kW,Credit Card,Fog,Low
CS015751,CU01604,V01604,S022,2025-07-30 01:04,137,31.67,10.0,316.7,DC Fast 60kW,UPI,Clear,Low
CS015752,CU02768,V02768,S035,2025-07-30 10:50,93,24.49,8.5,208.16,DC Fast 30kW,UPI,Hot,High
CS015753,CU02780,V02780,S034,2025-12-11 15:02,104,58.78,12.0,705.36,DC Fast 60kW,Net Banking,Fog,Low
CS015754,CU02951,V02951,S026,2025-11-15 12:02,97,69.16,12.0,829.92,DC Ultra Fast 120kW,Wallet,Hot,Medium
CS015755,CU01237,V01237,S033,2025-10-29 19:05,92,34.14,11.5,392.61,DC Fast 60kW,Credit Card,Hot,Low
CS015756,CU02476,V02476,S003,2025-09-08 11:34,100,61.44,11.5,706.56,DC Fast 60kW,Net Banking,Rain,High
CS015757,CU01986,V01986,S012,2025-10-27 14:53,67,29.73,11.5,341.89,DC Fast 60kW,Credit Card,Rain,Medium
CS015758,CU01601,V01601,S012,2025-10-04 11:48,115,40.7,10.0,407.0,DC Fast 30kW,Credit Card,Rain,High
CS015759,CU00303,V00303,S014,2025-12-10 15:05,95,25.48,8.5,216.58,AC Slow,Debit Card,Cloudy,High
CS015760,CU01059,V01059,S044,2025-07-27 16:43,140,31.88,8.5,270.98,DC Fast 30kW,Credit Card,Rain,Low
CS015761,CU00100,V00100,S021,2025-07-09 14:58,76,44.5,12.0,534.0,AC Slow,Debit Card,Cloudy,Medium
CS015762,CU01975,V01975,S048,2025-12-22 14:28,91,10.46,12.0,125.52,AC Slow,Credit Card,Cloudy,High
CS015763,CU00392,V00392,S005,2025-09-08 11:25,85,27.34,8.5,232.39,DC Ultra Fast 120kW,Debit Card,Rain,High
CS015764,CU02538,V02538,S025,2025-09-13 09:51,137,32.28,12.0,387.36,AC Slow,UPI,Clear,High
CS015765,CU02932,V02932,S003,2025-09-18 17:19,138,48.17,9.0,433.53,DC Ultra Fast 120kW,Net Banking,Clear,High
CS015766,CU00941,V00941,S010,2025-09-21 10:30,91,66.45,11.5,764.18,DC Fast 30kW,Credit Card,Cloudy,Low
CS015767,CU01470,V01470,S021,2025-12-13 05:19,56,53.6,11.5,616.4,AC Fast,Wallet,Cloudy,High
CS015768,CU00131,V00131,S033,2025-09-19 05:31,73,69.72,11.5,801.78,DC Ultra Fast 120kW,UPI,Cloudy,High
CS015769,CU02547,V02547,S047,2025-10-31 04:43,31,54.96,12.0,659.52,DC Fast 60kW,Debit Card,Cloudy,Medium
CS015770,CU00395,V00395,S042,2025-10-30 01:49,105,56.48,12.0,677.76,DC Ultra Fast 120kW,Debit Card,Clear,Medium
CS015771,CU02261,V02261,S039,2025-11-01 16:52,31,17.75,10.0,177.5,AC Slow,Net Banking,Cloudy,Low
CS015772,CU02677,V02677,S041,2025-11-18 16:50,40,38.88,10.0,388.8,AC Slow,Debit Card,Fog,High
CS015773,CU02759,V02759,S050,2025-09-27 04:02,50,31.25,11.5,359.38,DC Ultra Fast 120kW,UPI,Fog,Medium
CS015774,CU02057,V02057,S014,2025-12-25 05:02,121,38.96,11.5,448.04,AC Fast,Wallet,Clear,Low
CS015775,CU02757,V02757,S040,2025-12-17 09:05,109,36.18,11.5,416.07,AC Fast,Wallet,Rain,Medium
CS015776,CU00379,V00379,S042,2025-11-15 19:17,132,43.64,12.0,523.68,DC Fast 30kW,Wallet,Clear,Medium
CS015777,CU00612,V00612,S040,2025-12-18 10:06,110,53.68,12.0,644.16,AC Slow,Credit Card,Cloudy,High
CS015778,CU02187,V02187,S048,2025-10-05 03:11,23,52.47,11.5,603.4,DC Fast 30kW,Net Banking,Clear,Medium
CS015779,CU01837,V01837,S003,2025-08-31 03:05,124,60.57,11.5,696.55,DC Fast 30kW,UPI,Cloudy,Low
CS015780,CU02023,V02023,S002,2025-07-17 06:16,88,58.53,9.0,526.77,AC Fast,Debit Card,Clear,High
CS015781,CU00432,V00432,S010,2025-10-21 04:44,60,61.57,11.5,708.05,DC Fast 30kW,UPI,Rain,High
